elapsed_ms,offered_rps,admitted_rps,accepted_rps,capacity_rps,rejection_probability,failure_ratio
5497,794.6296228348106,397.3148114174053,139.06018399609184,130.0,0.6185567010309279,0.8125
5548,633.3707239781668,237.5140214918125,98.96417562158855,130.0,0.6419753086419753,0.825
5598,793.8010803553324,257.985351115483,158.76021607106648,130.0,0.6301369863013698,0.8194444444444444
5649,634.6074234194929,237.9777837823098,99.15740990929575,130.0,0.6419753086419753,0.825
5700,779.2846653824704,311.71386615298815,136.37481644193232,130.0,0.6575342465753424,0.8333333333333334
5750,756.974614696933,278.885384362028,139.442692181014,130.0,0.631578947368421,0.8191489361702128
5801,671.5966469549759,296.29263836248936,118.51705534499574,130.0,0.6419753086419753,0.825
5851,796.9291768642057,298.8484413240771,159.38583537284114,130.0,0.6185567010309279,0.8125
5903,614.327747193535,268.7683893971715,115.1864525987878,130.0,0.6172839506172839,0.8125
5954,790.0694901669729,335.7795333209635,138.26216077922027,130.0,0.6301369863013698,0.8194444444444444
6005,620.3945038242765,232.6479389341037,116.32396946705185,130.0,0.6172839506172839,0.8125
6059,750.1605765599162,262.55620179597065,131.27810089798533,130.0,0.6301369863013698,0.8194444444444444
6109,717.2630390052423,318.7835728912188,119.54383983420705,130.0,0.6373626373626373,0.8260869565217391
6160,705.0298750534305,235.0099583511435,137.08914237150037,130.0,0.6172839506172839,0.8125
6211,775.4893560790049,368.3574441375273,135.71063731382586,130.0,0.6301369863013698,0.8194444444444444
6263,620.355921067541,193.86122533360657,96.93061266680328,130.0,0.6666666666666666,0.8375
6315,774.547081657633,232.3641244972899,154.90941633152661,130.0,0.6301369863013698,0.8194444444444444
6365,788.8184977937733,335.24786156235365,138.04323711391032,130.0,0.6301369863013698,0.8194444444444444
6417,625.7393990946333,234.6522746604875,117.32613733024375,130.0,0.6172839506172839,0.8125
6468,781.1889696117491,253.88641512381847,136.70806968205608,130.0,0.6301369863013698,0.8194444444444444
6518,797.1826290397529,298.9434858899073,159.43652580795057,130.0,0.6185567010309279,0.8125
6578,631.936049003115,315.9680245015575,116.40927218478436,130.0,0.6206896551724138,0.813953488372093
