elapsed_ms,offered_rps,admitted_rps,accepted_rps,capacity_rps,rejection_probability,failure_ratio
3010,779.8417307308273,175.46438941443614,116.9762596096241,130.0,0.7469135802469136,0.8375
3061,789.2698760353001,295.9762035132375,157.85397520706002,130.0,0.7337662337662337,0.8289473684210527
3112,787.8552119084314,275.74932416795104,137.87466208397552,130.0,0.7268041237113402,0.8229166666666666
3162,652.8055475652816,138.47390402899913,98.9099314492851,130.0,0.7317073170731707,0.8271604938271605
3230,698.8817238146713,74.34911955475226,74.34911955475226,130.0,0.7808219178082192,0.8611111111111112
3287,691.7707385301169,242.1197584855409,207.53122155903506,130.0,0.6575342465753424,0.7777777777777778
3343,718.1489710271775,197.4909670324738,107.72234565407662,130.0,0.6513157894736842,0.7733333333333333
3393,795.8595407393037,318.34381629572147,159.17190814786073,130.0,0.7191780821917808,0.8194444444444444
3444,626.2853896014744,293.5712763756912,117.42851055027647,130.0,0.7098765432098766,0.8125
3497,727.4995679035461,268.02615659604334,153.1578037691676,130.0,0.6901408450704225,0.8
3548,664.1619556584773,214.8759268306838,97.670875832129,130.0,0.7191011235955056,0.8181818181818182
3599,775.9538271778953,213.3873024739212,135.79191975613168,130.0,0.7283950617283951,0.825
3650,796.5053328521115,358.42739978345014,159.30106657042228,130.0,0.7268041237113402,0.8229166666666666
3700,628.7856086693815,255.44415352193627,98.24775135459087,130.0,0.7283950617283951,0.825
3752,778.522510248519,194.63062756212975,136.24143929349083,130.0,0.7397260273972602,0.8333333333333334
3803,784.7638106168733,176.5718573887965,137.33366685795284,130.0,0.7359550561797753,0.8295454545454546
3854,780.4440238718315,273.15540835514105,136.57770417757052,130.0,0.725,0.8227848101265823
3904,639.1233400793468,259.64385690723464,119.83562626487752,130.0,0.702247191011236,0.8068181818181818
3956,737.6009045316356,194.10550119253568,135.87385083477497,130.0,0.7025316455696202,0.8076923076923077
4007,665.0795000824307,195.61161767130315,156.48929413704252,130.0,0.7528089887640449,0.8409090909090909
4065,685.6055604256403,222.82180713833313,102.84083406384605,130.0,0.7098765432098766,0.8125
4116,791.2429189940335,257.15394867306094,118.68643784910503,130.0,0.7397260273972602,0.8333333333333334
4167,626.7065144947522,215.43036435757108,117.50747146776605,130.0,0.7283950617283951,0.825
4218,774.7702573755804,309.90810295023215,154.95405147511607,130.0,0.6986301369863014,0.8055555555555556
4269,790.1188994623477,197.52972486558693,118.51783491935217,130.0,0.7422680412371134,0.8333333333333334
4321,613.0155695610031,57.47020964634404,57.47020964634404,130.0,0.7839506172839507,0.8625
4372,785.6578165587206,196.41445413968015,196.41445413968015,130.0,0.7191780821917808,0.8194444444444444
4424,768.3891024060779,249.72645828197534,153.67782048121558,130.0,0.6647727272727273,0.7816091954022989
4475,625.8316960989447,136.90068352164414,117.34344301855212,130.0,0.6986301369863014,0.8055555555555556
4525,798.1728546280996,259.40617775413233,159.6345709256199,130.0,0.6958762886597938,0.8020833333333334
4579,601.9912704869622,300.9956352434811,94.06113601358786,130.0,0.7283950617283951,0.825
4629,794.271980528899,198.56799513222475,138.99759659255733,130.0,0.7397260273972602,0.8333333333333334
4679,777.1678604263914,119.56428621944482,119.56428621944482,130.0,0.75,0.8390804597701149
4729,656.9397643569009,238.88718703887307,139.3508591060093,130.0,0.7191780821917808,0.8194444444444444
4780,796.8259712357378,239.04779137072134,119.52389568536067,130.0,0.7268041237113402,0.8229166666666666
4831,617.1579594389517,115.71711739480345,96.43093116233621,130.0,0.7654320987654321,0.85
4882,784.3380707287445,176.4760659139675,176.4760659139675,130.0,0.6986301369863014,0.8055555555555556
4934,779.4048807268917,214.33634219989523,136.39585412720604,130.0,0.7191011235955056,0.8181818181818182
4986,614.7649205223266,192.11403766322707,115.26842259793624,130.0,0.7191780821917808,0.8194444444444444
5038,767.7708971642861,230.33126914928584,134.35990700375007,130.0,0.7191780821917808,0.8194444444444444
5089,787.4358003591967,118.1153700538795,78.74358003591966,130.0,0.7538461538461538,0.84375
5139,792.1105786367776,178.22488019327497,178.22488019327497,130.0,0.7469135802469136,0.8375
5191,617.0959768022823,231.41099130085587,134.98974492549925,130.0,0.6575342465753424,0.7777777777777778
5242,777.5205739719079,272.1322008901677,136.06610044508386,130.0,0.6986301369863014,0.8055555555555556
5293,790.081194274092,256.77638813907987,118.51217914111379,130.0,0.7359550561797753,0.8295454545454546
