elapsed_ms,offered_rps,admitted_rps,accepted_rps,capacity_rps,rejection_probability,failure_ratio
8200,782.0245097429697,234.6073529228909,234.6073529228909,1200.0,0.6575342465753424,0.6666666666666666
8252,695.1014655055898,193.0837404182194,193.0837404182194,1200.0,0.6705882352941176,0.6785714285714286
8306,659.391985639908,164.847996409977,164.847996409977,1200.0,0.726027397260274,0.7361111111111112
8358,769.0643851089908,153.81287702179816,153.81287702179816,1200.0,0.7671232876712328,0.7777777777777778
8409,631.700504000273,59.22192225002559,59.22192225002559,1200.0,0.8148148148148148,0.825
8460,783.3690745473596,235.01072236420785,235.01072236420785,1200.0,0.7808219178082192,0.7916666666666666
8510,795.2668421462718,99.40835526828397,99.40835526828397,1200.0,0.7808219178082192,0.7916666666666666
8561,631.3214388296973,98.6439748171402,98.6439748171402,1200.0,0.8414634146341463,0.8518518518518519
8612,786.8368644637503,98.35460805796879,98.35460805796879,1200.0,0.8395061728395061,0.85
8665,675.4870895184574,150.10824211521276,150.10824211521276,1200.0,0.8387096774193549,0.8478260869565217
8716,709.5046524289448,39.41692513494138,39.41692513494138,1200.0,0.8641975308641975,0.875
8767,623.8693464740494,175.46325369582638,175.46325369582638,1200.0,0.8314606741573034,0.8409090909090909
8817,793.0476054185294,158.60952108370589,158.60952108370589,1200.0,0.7777777777777778,0.7875
8868,627.9630041875713,98.11921940430801,98.11921940430801,1200.0,0.8307692307692308,0.84375
8920,645.4115434436192,136.90547891228286,136.90547891228286,1200.0,0.8170731707317073,0.8271604938271605
8974,736.0207758056429,36.80103879028214,36.80103879028214,1200.0,0.8648648648648649,0.8767123287671232
9025,763.3257893258401,156.57964909248003,156.57964909248003,1200.0,0.8493150684931506,0.8611111111111112
9075,638.0141808620668,199.37943151939587,199.37943151939587,1200.0,0.7530864197530864,0.7625
9126,781.8563662615529,156.3712732523106,156.3712732523106,1200.0,0.7397260273972602,0.75
9177,794.4172328958247,218.46473904635178,218.46473904635178,1200.0,0.7319587628865979,0.7395833333333334
9228,620.3213473937955,193.85042106056108,193.85042106056108,1200.0,0.7160493827160493,0.725
9279,791.0994664785643,177.99737995767697,177.99737995767697,1200.0,0.726027397260274,0.7361111111111112
9331,626.8098898140393,227.930869023287,227.930869023287,1200.0,0.6951219512195121,0.7037037037037037
9382,769.9635254458137,157.94123598888487,157.94123598888487,1200.0,0.7123287671232876,0.7222222222222222
9436,729.6044000757666,187.07805130147864,187.07805130147864,1200.0,0.75,0.7578947368421053
9489,612.9229226208026,111.44053138560048,111.44053138560048,1200.0,0.7777777777777778,0.7875
9543,753.024452115881,112.95366781738215,112.95366781738215,1200.0,0.821917808219178,0.8333333333333334
9596,696.8641114982578,18.834165175628588,18.834165175628588,1200.0,0.872093023255814,0.8823529411764706
9646,693.9682638002579,19.827664680007366,19.827664680007366,1200.0,0.958904109589041,0.9722222222222222
9700,617.6324751005678,56.14840682732435,56.14840682732435,1200.0,0.9333333333333333,0.9438202247191011
9752,749.6720184919097,57.66707834553152,57.66707834553152,1200.0,0.9135802469135802,0.925
9802,787.1129925298058,0.0,0.0,1200.0,0.958904109589041,0.9722222222222222
9855,609.5121997676234,38.094512485476464,38.094512485476464,1200.0,0.9629629629629629,0.975
9906,776.7222704663842,19.418056761659606,19.418056761659606,1200.0,0.9452054794520548,0.9583333333333334
9957,790.2366264798416,39.51183132399208,39.51183132399208,1200.0,0.9587628865979382,0.96875
10009,610.5753598535596,57.24143998627121,57.24143998627121,1200.0,0.9259259259259259,0.9375
10060,786.0077571498557,0.0,0.0,1200.0,0.9452054794520548,0.9583333333333334
10112,639.5379822576659,19.37993885629291,19.37993885629291,1200.0,0.9634146341463414,0.9753086419753086
10163,761.1829188523188,0.0,0.0,1200.0,0.9726027397260274,0.9861111111111112
10214,706.7137809187279,19.63093835885355,19.63093835885355,1200.0,0.967032967032967,0.978021978021978
10265,704.2471600793116,39.12484222662842,39.12484222662842,1200.0,0.9506172839506173,0.9625
10316,634.0813829188145,79.26017286485181,79.26017286485181,1200.0,0.9213483146067416,0.9318181818181818
10366,790.6017220293759,19.765043050734395,19.765043050734395,1200.0,0.9135802469135802,0.925
10417,791.9785717525756,59.398392881443165,59.398392881443165,1200.0,0.9175257731958762,0.9270833333333334
10467,635.6737190891487,0.0,0.0,1200.0,0.9506172839506173,0.9625
10518,784.6419365967337,19.616048414918343,19.616048414918343,1200.0,0.9726027397260274,0.9861111111111112
10569,632.6965683941926,59.315303286955555,59.315303286955555,1200.0,0.9382716049382716,0.95
